Date,Open,Volume,Stock,Return_1d,Volatility,Intraday_return,Close_yesterday,Return_prev_5d,Return_prev_10d,DayOfWeek,Month,Oil_Open,Oil_volume,Return_prev_5d_oil,Return_prev_10d_oil,Target
2022-11-14,33.810861464081164,7562500,ENB,-0.024556212482905182,0.019205126066223904,-0.025951969602330593,33.762481689453125,1.0473329942662317,1.0736841696634671,0,11,89.0199966430664,315450,0.9691687351255276,1.0280827497914766,0
2021-01-04,3.4614232287371745,30198200,PBR,-0.0035617089472820274,0.017323416497100178,-0.02099743817887756,3.40085506439209,1.023700849714579,0.9876867879126284,0,1,48.400001525878906,528525,1.006012874109057,1.0033085162405448,0
2022-03-28,24.64072441470429,14869200,BP,-0.03607095649805836,0.017962378379364024,-0.009268414027883476,25.32587242126465,1.0419464627709203,1.1145010738299987,0,3,112.91999816894531,372251,1.0158758360300801,1.105717883349293,0
2022-12-15,8.932455784753214,10200,CSUAY,-0.006018902768752832,0.01639203405740727,-0.0034482724601392345,8.955556869506836,1.0192813502394023,0.9789562471207804,3,12,77.37000274658203,224663,1.0814441613404502,0.9514897515120705,0
2020-09-30,4.248745056641813,32300,CSUAY,-0.00833339463123961,0.014568011732442435,-0.0013986333913919013,4.278456687927246,1.0344829017441313,1.0666666825174387,2,9,39.15999984741211,340294,0.983971966322137,0.9783366799006393,0
2021-07-14,29.835831024158395,2616700,ENB,-0.009022739500489152,0.007604035179196189,-0.011499977111816273,29.761247634887695,0.9932786519058344,1.0015063546871257,2,7,75.16999816894531,528360,1.0422438113666994,1.0311043647389848,0
2018-05-03,119.60951144067565,7703200,CAT,-0.000556052595752865,0.020205137174286444,0.01475048558034242,121.44133758544922,0.9832548019317989,0.9286081902267902,3,5,67.68000030517578,691219,0.9961870930206539,0.9947283554616309,1
2019-10-11,160.11140382638536,200,MITSY,0.009296884332179234,0.014039896414665683,-0.0127794893846771,156.60928344726562,0.9955413990497319,0.9916991764300632,4,10,53.880001068115234,467643,1.0140124568173896,0.9577892932070755,0
2023-05-09,204.28739044819704,4111900,CAT,-0.006052350287986119,0.01562089831836014,-0.001169645333465641,205.2909393310547,0.9983266424259477,0.982435984959484,1,5,72.83999633789062,317493,1.0209321786679328,0.9492669514960771,0
2022-06-22,8.409591980848571,14500,CSUAY,-0.007917611756818155,0.023452355111674,0.016220584793404047,8.614204406738281,0.9348630785693357,0.9532076375664768,2,6,109.54000091552734,432724,0.930379225106783,0.9266392943005147,1
2021-10-06,38.50340234180964,7143435,SHEL,-0.022996021524008703,0.016902278182674507,-0.0012083995586802398,39.36204528808594,1.0439759887598694,1.1282736507465112,2,10,79.04000091552734,459055,1.054790837549059,1.0927591947508755,0
2023-07-18,30.94319431159192,5157200,ENB,0.00411199923228045,0.011034153267909384,0.0035616730990475354,30.92623519897461,1.002473128125299,0.9774919338887238,1,7,74.18000030517578,125092,0.9909127316779834,1.0624731416127768,1
2023-12-26,369.50424450406206,2600,MITSY,0.00028401238085806746,0.013731518873939327,-0.03165417673092619,357.706298828125,1.0397047996664803,1.0256164358749977,1,12,73.55999755859375,208715,1.0150406557131288,1.0314077099460797,0
2021-10-21,217.67411959951124,2800,MITSY,-0.004823761602996579,0.01228802882560599,0.004022216796875089,219.60899353027344,0.9977802755666769,1.0141398153897494,3,10,83.58000183105469,567503,1.0314845070084215,1.0711366472251902,1
2021-05-10,222.65424641324745,3752900,CAT,0.006722244626857554,0.01280324759486295,-0.0036550282942440226,220.359130859375,1.0561860665950327,1.0452376528732126,0,5,65.56999969482422,448337,1.0063576318140912,1.0482959406531445,0
2020-10-02,166.1579071821118,5200,MITSY,-0.0035122969766629986,0.011454356676579645,-0.0005822771674854899,166.64646911621094,0.956972298182537,0.9627217734186772,4,10,38.599998474121094,391428,0.9619876079677795,0.9418633093124636,0
2020-12-14,30.69782160535488,4630008,SHEL,-0.036762661578801925,0.03337940118155271,-0.024638510441431283,31.084211349487305,1.0104220464750968,1.11731680450177,0,12,46.72999954223633,403543,1.0177010796110508,1.027128353288418,0
2019-09-03,4.276911677627311,231600,CSUAY,0.019108312617879264,0.011586368282843222,0.006289332318799801,4.223114013671875,1.0356200668086002,0.987421472700367,1,9,55.0,970804,1.0272184769031598,0.9802526129081865,1
2018-12-31,108.21165338696439,3455200,CAT,0.011623293030913029,0.026355126485337974,0.00371248993971518,107.36544799804688,1.0461398338707282,0.990849818624248,0,12,45.220001220703125,476970,0.9942970317906777,0.8853515850700202,1
2023-03-16,30.25240907162511,5294000,ENB,0.011751933393079561,0.01653648959464677,0.020115721240557605,30.50249481201172,0.9631480546743579,0.94645605970451,3,3,68.22000122070312,327120,0.8928948695244586,0.8650204381083944,1
2023-05-23,7.87910106442874,13511000,PBR,0.020779238803453337,0.018352325722663237,0.005972670070763186,7.764813423156738,0.9804752645459797,1.0490461465159306,1,5,72.0999984741211,317586,1.015946898725441,0.9766652931479217,1
2021-04-06,27.121433162137084,2694800,ENB,-0.005678819304326677,0.009587602792470713,-0.0062162038442251655,27.106775283813477,0.9940863024638331,1.0195757295790993,1,4,58.79999923706055,457348,0.9527290483675221,0.952883870883373,0
2021-03-01,5.897733602969831,395000,ITOCY,0.03040881329073475,0.010317853744956607,0.02326737164601922,5.856858253479004,0.9737864517179122,1.0088851751305121,0,3,61.95000076293945,456679,1.0001626007685849,1.0341348366845196,1
